0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
2,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,D
3,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
4,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,D
5,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
6,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
7,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
8,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
9,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
10,2,-1,0.6666666666666666,0.05566666666666667,2.0,0.0,0,1,0,0,-3,0.3333333333333333,0.04766666666666666,1.0,0.0,0,1,0,0,H
11,2,1,1.3333333333333333,0.22233333333333336,0.6666666666666666,0.0,1,0,0,3,0,0.6666666666666666,0.06666666666666667,1.3333333333333333,0.3333333333333333,0,0,1,1,D
12,2,0,2.0,0.09999999999999999,3.6666666666666665,0.0,0,0,1,1,-2,0.6666666666666666,0.034999999999999996,3.3333333333333335,0.3333333333333333,0,1,0,0,H
13,2,2,1.6666666666666667,0.15166666666666667,0.6666666666666666,0.0,1,0,0,3,1,2.0,0.18166666666666667,2.6666666666666665,0.3333333333333333,1,0,0,3,H
14,2,0,0.6666666666666666,0.06666666666666667,0.6666666666666666,0.0,0,0,1,1,0,1.3333333333333333,0.16666666666666666,1.0,0.0,0,0,1,1,H
15,2,3,1.6666666666666667,0.12833333333333333,1.3333333333333333,0.0,1,0,0,3,1,1.0,0.111,3.3333333333333335,0.0,1,0,0,3,A
16,2,-2,1.6666666666666667,0.12833333333333333,2.6666666666666665,0.0,0,1,0,0,-1,1.3333333333333333,0.12133333333333333,1.3333333333333333,0.0,0,1,0,0,H
17,2,-3,1.3333333333333333,0.10266666666666667,1.3333333333333333,0.0,0,1,0,0,-2,0.3333333333333333,0.05566666666666667,1.0,0.0,0,1,0,0,H
18,2,-1,2.0,0.10533333333333333,5.0,0.0,0,1,0,0,2,1.6666666666666667,0.104,2.0,0.0,1,0,0,3,H
19,2,2,1.0,0.125,0.3333333333333333,0.0,1,0,0,3,3,2.0,0.13333333333333333,4.0,0.0,1,0,0,3,D
20,3,1,3.75,0.16875,4.0,0.0,1,0,1,4,-3,1.0,0.0835,2.75,0.0,0,2,0,0,A
21,3,-2,2.25,0.264,2.25,0.0,0,1,1,1,6,2.5,0.29225,1.0,0.0,2,0,0,6,H
22,3,1,2.25,0.271,1.0,0.0,1,0,1,4,-3,3.5,0.2415,3.5,0.25,1,1,0,3,H
23,3,0,2.5,0.302,4.5,0.0,1,1,0,3,0,2.0,0.15725,1.5,0.25,0,0,2,2,H
24,3,3,2.75,0.225,3.5,0.25,1,0,1,4,3,2.25,0.13674999999999998,3.0,0.0,2,0,0,6,D
25,3,-4,2.0,0.22125,2.5,0.0,0,2,0,0,-2,2.5,0.1925,2.5,0.0,1,1,0,3,A
26,3,2,1.75,0.14625,2.5,0.0,1,0,1,4,-3,0.75,0.07625,3.0,0.25,0,2,0,0,A
27,3,2,1.75,0.16525,1.5,0.0,1,0,1,4,4,3.0,0.18825,2.75,0.0,2,0,0,6,H
28,3,-1,1.25,0.16075,1.5,0.0,1,1,0,3,-3,0.75,0.09725,2.5,0.0,0,2,0,0,A
29,3,-2,2.75,0.20400000000000001,4.25,0.25,0,2,0,0,1,2.75,0.216,2.0,0.0,1,1,0,3,D
30,4,-6,1.8,0.13820000000000002,3.6,0.0,0,3,0,0,-1,2.4,0.2874,2.2,0.2,2,1,0,6,D
31,4,0,1.4,0.1786,1.6,0.0,2,1,0,6,3,3.2,0.2514,3.2,0.2,1,0,2,5,D
32,4,-1,3.6,0.29700000000000004,3.0,0.0,1,1,1,4,-1,2.0,0.23220000000000002,3.2,0.0,1,1,1,4,H
33,4,4,3.8,0.20780000000000004,4.6,0.0,2,0,1,7,5,2.4,0.29100000000000004,1.4,0.0,2,1,0,6,H
34,4,-2,2.4,0.191,1.4,0.0,1,1,1,4,2,2.2,0.1658,2.2,0.2,1,0,2,5,A
35,4,-1,4.0,0.3132,3.6,0.2,2,1,0,6,-2,2.8,0.33039999999999997,3.8,0.0,1,2,0,3,H
