0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
2,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
3,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
4,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
5,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,D
6,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,D
7,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,A
8,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
9,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,H
10,2,1,1.3333333333333333,0.12133333333333333,0.6666666666666666,0.0,1,0,0,3,-1,0.3333333333333333,0.041666666666666664,0.3333333333333333,0.0,0,1,0,0,H
11,2,0,1.3333333333333333,0.12133333333333333,2.0,0.3333333333333333,0,0,1,1,-1,0.6666666666666666,0.06666666666666667,2.0,0.0,0,1,0,0,A
12,2,-1,1.3333333333333333,0.08900000000000001,2.6666666666666665,0.0,0,1,0,0,1,1.3333333333333333,0.13333333333333333,3.0,0.0,1,0,0,3,D
13,2,-1,1.0,0.06666666666666667,2.6666666666666665,0.0,0,1,0,0,0,0.0,0.0,0.6666666666666666,0.0,0,0,1,1,H
14,2,-1,1.0,0.143,2.0,0.0,0,1,0,0,1,3.6666666666666665,0.15266666666666667,5.0,0.0,1,0,0,3,H
15,2,-1,2.3333333333333335,0.08966666666666667,3.3333333333333335,0.0,0,1,0,0,-1,1.3333333333333333,0.074,4.0,0.0,0,1,0,0,H
16,2,1,1.3333333333333333,0.09533333333333333,1.3333333333333333,0.0,1,0,0,3,-3,0.6666666666666666,0.08333333333333333,1.0,0.0,0,1,0,0,H
17,2,1,0.6666666666666666,0.09533333333333333,1.0,0.0,1,0,0,3,0,3.3333333333333335,0.238,1.0,0.0,0,0,1,1,H
18,2,3,1.6666666666666667,0.16666666666666666,1.3333333333333333,0.0,1,0,0,3,1,0.3333333333333333,0.02766666666666667,1.0,0.0,1,0,0,3,D
19,2,1,1.6666666666666667,0.16666666666666666,1.6666666666666667,0.0,1,0,0,3,0,3.3333333333333335,0.17533333333333334,1.6666666666666667,0.0,0,0,1,1,H
20,3,0,1.25,0.0965,1.5,0.0,1,1,0,3,4,3.75,0.201,4.5,0.0,1,0,1,4,A
21,3,0,3.0,0.13675,3.75,0.0,1,1,0,3,1,1.5,0.21675,2.25,0.0,1,1,0,3,H
22,3,3,1.75,0.1635,2.5,0.0,1,0,1,4,2,1.25,0.16525,1.0,0.0,2,0,0,6,H
23,3,1,1.25,0.08125,0.75,0.0,1,1,0,3,1,1.75,0.175,2.75,0.0,1,0,1,4,D
24,3,-1,0.75,0.08325,2.0,0.0,0,1,1,1,-2,2.5,0.1875,2.5,0.0,1,1,0,3,D
25,3,0,1.25,0.1905,2.75,0.0,1,1,0,3,-2,2.25,0.125,4.0,0.0,0,2,0,0,D
26,3,-1,2.25,0.15675,2.0,0.0,1,1,0,3,1,0.25,0.02075,1.5,0.0,1,0,1,4,H
27,3,0,1.5,0.2,3.0,0.0,1,1,0,3,-3,1.75,0.1965,1.5,0.0,1,1,0,3,A
28,3,-1,2.0,0.14375,2.75,0.0,0,1,1,1,0,4.25,0.20825,4.75,0.0,1,1,0,3,H
29,3,-2,1.25,0.11374999999999999,2.5,0.25,0,1,1,1,-1,3.75,0.248,4.75,0.0,0,1,1,1,H
