0,1,2016-08-12,Bastia,Paris SG,0,1,0,0,10,9,0,6,15,16,2,6,3,3,0,0,A
1,1,2016-08-12,Monaco,Guingamp,2,2,0,2,18,9,4,5,14,15,8,2,3,4,0,0,D
2,1,2016-08-13,Bordeaux,St Etienne,3,2,1,0,10,14,6,5,9,20,3,6,1,2,0,0,H
3,1,2016-08-13,Caen,Lorient,3,2,2,2,15,8,6,2,13,9,10,2,1,2,0,1,H
4,1,2016-08-13,Dijon,Nantes,0,1,0,0,6,10,2,3,6,11,3,4,0,2,0,0,A
5,1,2016-08-13,Metz,Lille,3,2,0,1,7,13,3,4,13,9,4,5,2,2,0,0,H
6,1,2016-08-13,Montpellier,Angers,1,0,1,0,14,12,3,2,9,12,7,2,1,2,0,0,H
7,1,2016-08-14,Marseille,Toulouse,0,0,0,0,10,6,2,2,14,12,9,6,3,1,0,0,D
8,1,2016-08-14,Nancy,Lyon,0,3,0,2,11,9,1,7,18,14,4,4,4,2,0,0,A
9,1,2016-08-14,Nice,Rennes,1,0,0,0,7,19,1,4,12,9,4,8,0,1,0,0,H
10,2,2016-08-19,Lyon,Caen,2,0,1,0,21,7,7,1,17,14,13,3,3,4,0,0,H
11,2,2016-08-20,Angers,Nice,0,1,0,1,21,14,6,8,11,10,10,3,1,2,0,0,A
12,2,2016-08-20,Lille,Dijon,1,0,0,0,10,7,3,2,12,15,6,5,1,2,0,0,H
13,2,2016-08-20,Lorient,Bastia,0,3,0,2,10,16,3,7,15,11,2,5,2,4,2,0,A
14,2,2016-08-20,Nantes,Monaco,0,1,0,1,8,8,2,3,15,18,10,3,2,4,0,0,A
15,2,2016-08-20,Rennes,Nancy,2,0,1,0,9,8,3,1,11,8,3,7,4,2,0,0,H
16,2,2016-08-20,Toulouse,Bordeaux,4,1,2,0,11,9,5,2,19,14,3,6,1,3,0,1,H
17,2,2016-08-21,Guingamp,Marseille,2,1,1,0,14,8,4,3,9,15,4,6,0,1,0,0,H
18,2,2016-08-21,Paris SG,Metz,3,0,0,0,29,11,8,6,10,6,15,2,1,1,0,0,H
19,2,2016-08-21,St Etienne,Montpellier,3,1,0,1,14,13,5,3,9,12,4,6,1,1,0,0,H
20,3,2016-08-26,Marseille,Lorient,2,0,1,0,13,10,8,5,15,11,3,4,1,1,0,0,H
21,3,2016-08-27,Caen,Bastia,2,0,0,0,17,5,4,1,15,20,5,2,1,5,0,0,H
22,3,2016-08-27,Dijon,Lyon,4,2,2,2,8,25,5,9,11,9,2,10,2,2,0,0,H
23,3,2016-08-27,Metz,Angers,2,0,1,0,7,23,2,7,9,11,5,9,2,2,0,0,H
24,3,2016-08-27,Montpellier,Rennes,1,1,1,0,11,12,5,2,13,16,4,4,1,2,0,0,D
25,3,2016-08-27,Nancy,Guingamp,0,2,0,0,19,14,3,6,9,10,5,3,2,1,0,0,A
26,3,2016-08-27,Nice,Lille,1,1,1,1,13,8,6,3,13,13,4,6,2,2,0,0,D
27,3,2016-08-28,Bordeaux,Nantes,1,0,1,0,9,16,7,6,16,16,4,8,2,1,0,0,H
28,3,2016-08-28,Monaco,Paris SG,3,1,2,0,9,6,2,2,9,10,2,7,1,2,0,0,H
29,3,2016-08-28,St Etienne,Toulouse,0,0,0,0,16,9,3,2,9,16,7,4,2,1,0,0,D
30,4,2016-09-09,Paris SG,St Etienne,1,1,0,0,15,5,4,2,11,13,4,1,2,4,0,0,D
31,4,2016-09-10,Angers,Dijon,3,1,1,1,13,7,7,2,13,9,6,1,1,2,1,1,H
32,4,2016-09-10,Bastia,Toulouse,2,1,1,0,5,8,4,3,15,21,5,1,4,4,0,0,H
33,4,2016-09-10,Guingamp,Montpellier,1,1,1,1,12,5,4,2,14,14,7,3,1,1,0,0,D
34,4,2016-09-10,Lille,Monaco,1,4,0,2,6,9,3,6,19,13,8,1,3,1,0,0,A
35,4,2016-09-10,Lorient,Nancy,0,2,0,1,9,7,2,3,11,20,8,3,0,5,0,0,A
36,4,2016-09-10,Lyon,Bordeaux,1,3,1,1,11,10,4,6,14,7,4,4,2,1,1,0,A
37,4,2016-09-11,Nantes,Metz,0,3,0,2,13,10,3,4,8,19,8,3,1,4,0,0,A
38,4,2016-09-11,Nice,Marseille,3,2,1,1,18,14,7,5,10,15,6,3,2,3,0,0,H
39,4,2016-09-11,Rennes,Caen,2,0,0,0,5,8,4,4,12,7,2,8,2,1,0,0,H
40,5,2016-09-16,Caen,Paris SG,0,6,0,4,13,21,1,7,9,10,4,3,1,1,0,0,A
41,5,2016-09-17,Bordeaux,Angers,0,1,0,1,10,5,4,5,9,17,3,5,0,4,1,0,A
42,5,2016-09-17,Dijon,Metz,0,0,0,0,16,7,6,3,15,18,8,3,4,3,0,1,D
43,5,2016-09-17,Lorient,Lille,1,0,0,0,9,10,4,0,12,10,4,2,2,2,0,0,H
44,5,2016-09-17,Monaco,Rennes,3,0,1,0,17,5,7,3,13,10,3,4,1,1,0,0,H
45,5,2016-09-17,Nancy,Nantes,1,1,0,0,9,14,2,5,10,18,2,2,0,0,0,0,D
46,5,2016-09-17,Toulouse,Guingamp,2,1,0,0,13,5,5,3,18,11,8,1,4,3,0,1,H
47,5,2016-09-18,Marseille,Lyon,0,0,0,0,13,14,2,1,16,12,6,1,3,2,0,0,D
48,5,2016-09-18,Montpellier,Nice,1,1,0,0,15,9,5,4,18,12,6,3,1,1,0,0,D
49,5,2016-09-18,St Etienne,Bastia,1,0,0,0,13,9,3,3,19,11,4,4,2,4,0,0,H
