0,1,2011-08-06,Ajaccio,Toulouse,0,2,0,1,18,13,6,8,14,17,11,4,4,2,0,0,A
1,1,2011-08-06,Brest,Evian TG,2,2,2,2,23,9,7,3,12,15,11,8,2,2,0,0,D
2,1,2011-08-06,Caen,Valenciennes,1,0,1,0,11,11,3,6,12,11,3,11,2,1,0,0,H
3,1,2011-08-06,Marseille,Sochaux,2,2,1,0,27,8,8,3,15,13,4,5,1,3,0,0,D
4,1,2011-08-06,Montpellier,Auxerre,3,1,1,1,13,18,4,8,16,22,4,5,0,1,0,0,H
5,1,2011-08-06,Nancy,Lille,1,1,0,0,5,18,1,6,17,21,6,8,2,3,1,0,D
6,1,2011-08-06,Nice,Lyon,1,3,1,2,12,22,4,9,18,13,12,9,2,1,0,0,A
7,1,2011-08-06,Paris SG,Lorient,0,1,0,1,12,9,3,4,21,10,7,6,1,3,0,0,A
8,1,2011-08-07,Bordeaux,St Etienne,1,2,0,2,12,12,5,2,16,19,3,4,1,4,0,0,A
9,1,2011-08-07,Dijon,Rennes,1,5,1,2,18,15,5,7,18,16,9,3,3,2,0,0,A
10,2,2011-08-13,Lorient,Bordeaux,1,1,0,0,11,11,5,6,13,15,5,10,1,1,0,1,D
11,2,2011-08-13,Lyon,Ajaccio,1,1,0,0,25,7,8,2,15,17,13,1,1,3,0,0,D
12,2,2011-08-13,Rennes,Paris SG,1,1,0,0,11,8,4,4,15,21,3,3,2,2,0,0,D
13,2,2011-08-13,Sochaux,Caen,1,2,0,1,18,16,8,6,13,20,8,3,0,1,0,0,A
14,2,2011-08-13,St Etienne,Nancy,1,0,0,0,16,5,4,2,11,17,9,2,2,1,0,0,H
15,2,2011-08-13,Toulouse,Dijon,2,0,0,0,13,7,7,3,8,11,6,1,1,2,0,0,H
16,2,2011-08-13,Valenciennes,Brest,0,0,0,0,12,7,6,6,17,16,7,4,1,1,0,0,D
17,2,2011-08-14,Auxerre,Marseille,2,2,0,2,13,7,5,2,18,18,9,2,5,2,0,0,D
18,2,2011-08-14,Evian TG,Nice,1,0,0,0,13,12,4,3,14,13,2,5,3,1,0,0,H
19,2,2011-08-14,Lille,Montpellier,0,1,0,0,20,9,6,3,10,22,7,0,3,2,0,0,A
20,3,2011-08-20,Ajaccio,Evian TG,1,1,1,0,7,18,2,3,22,18,1,9,4,3,0,0,D
21,3,2011-08-20,Bordeaux,Auxerre,1,1,1,0,16,8,4,2,14,16,10,1,1,3,0,0,D
22,3,2011-08-20,Brest,Lyon,1,1,1,0,12,8,6,2,16,17,5,8,2,2,0,1,D
23,3,2011-08-20,Caen,Lille,1,2,0,0,6,19,2,10,18,17,0,7,1,2,0,0,A
24,3,2011-08-20,Dijon,Lorient,2,0,1,0,6,23,2,6,19,15,1,14,2,4,1,0,H
25,3,2011-08-20,Nice,Toulouse,1,1,1,0,12,8,3,3,14,16,3,1,3,2,0,1,D
26,3,2011-08-21,Marseille,St Etienne,0,0,0,0,18,4,4,1,11,17,9,3,1,3,0,1,D
27,3,2011-08-21,Montpellier,Rennes,4,0,1,0,13,7,7,1,21,14,4,1,4,3,0,0,H
28,3,2011-08-21,Nancy,Sochaux,1,2,0,0,12,8,4,3,18,17,4,4,2,1,0,1,A
29,3,2011-08-21,Paris SG,Valenciennes,2,1,1,1,16,10,4,4,10,14,3,0,0,2,0,0,H
30,4,2011-08-27,Auxerre,Ajaccio,4,1,1,0,22,4,9,1,5,15,10,2,1,4,0,0,H
31,4,2011-08-27,Evian TG,Dijon,0,1,0,0,14,8,5,4,16,18,5,4,2,2,0,0,A
32,4,2011-08-27,Lorient,Nancy,2,1,0,1,20,8,7,2,10,17,10,1,3,2,0,0,H
33,4,2011-08-27,Lyon,Montpellier,2,1,0,0,11,18,4,8,14,13,5,7,4,3,0,1,H
34,4,2011-08-27,Nice,Brest,0,0,0,0,12,14,3,5,14,18,7,3,0,3,0,0,D
35,4,2011-08-27,Valenciennes,Bordeaux,1,2,1,0,11,10,3,5,22,17,4,4,2,3,0,0,A
36,4,2011-08-28,Lille,Marseille,3,2,1,0,6,18,5,4,17,15,5,6,2,4,0,0,H
37,4,2011-08-28,Rennes,Caen,3,2,3,0,19,16,8,8,18,18,5,10,1,1,0,0,H
38,4,2011-08-28,Sochaux,St Etienne,2,1,2,1,12,7,5,1,17,16,4,5,2,3,0,1,H
39,4,2011-08-28,Toulouse,Paris SG,1,3,1,0,11,12,2,5,17,14,5,3,2,0,0,0,A
40,5,2011-09-10,Ajaccio,Valenciennes,3,1,0,1,15,19,9,6,13,16,3,7,1,2,0,0,H
41,5,2011-09-10,Bordeaux,Evian TG,0,0,0,0,16,7,4,3,19,18,5,3,2,3,0,0,D
42,5,2011-09-10,Caen,Toulouse,0,1,0,0,9,17,0,6,15,17,6,5,1,2,0,0,A
