0,1,2014-08-08,Reims,Paris SG,2,2,2,1,9,16,3,6,15,16,1,5,0,2,0,0,D
1,1,2014-08-09,Bastia,Marseille,3,3,1,2,13,9,4,4,25,21,1,4,3,1,0,0,D
2,1,2014-08-09,Evian TG,Caen,0,3,0,3,10,12,2,7,12,9,5,6,1,1,0,0,A
3,1,2014-08-09,Guingamp,St Etienne,0,2,0,1,6,7,3,2,9,19,4,5,3,4,0,0,A
4,1,2014-08-09,Lille,Metz,0,0,0,0,14,2,3,1,9,23,8,3,0,1,0,0,D
5,1,2014-08-09,Montpellier,Bordeaux,0,1,0,1,15,7,3,3,15,21,5,1,2,2,0,0,A
6,1,2014-08-09,Nantes,Lens,1,0,0,0,14,5,4,2,8,7,3,2,0,1,0,0,H
7,1,2014-08-09,Nice,Toulouse,3,2,1,2,22,11,8,3,10,9,12,7,0,1,0,0,H
8,1,2014-08-10,Lyon,Rennes,2,0,0,0,19,7,6,1,19,13,5,1,2,1,0,0,H
9,1,2014-08-10,Monaco,Lorient,1,2,0,1,12,9,7,3,11,19,10,4,3,2,1,0,A
10,2,2014-08-15,Caen,Lille,0,1,0,0,11,8,3,1,10,4,3,9,2,2,1,0,A
11,2,2014-08-16,Lens,Guingamp,0,1,0,0,14,10,4,4,14,5,7,2,4,1,0,0,A
12,2,2014-08-16,Lorient,Nice,0,0,0,0,13,9,6,2,14,10,8,2,1,1,0,0,D
13,2,2014-08-16,Metz,Nantes,1,1,1,1,12,6,5,2,12,17,4,7,2,1,0,0,D
14,2,2014-08-16,Paris SG,Bastia,2,0,1,0,15,5,5,1,9,15,4,4,1,3,0,0,H
15,2,2014-08-16,Rennes,Evian TG,6,2,3,1,9,9,7,3,4,12,6,1,0,1,0,0,H
16,2,2014-08-16,Toulouse,Lyon,2,1,2,0,10,18,6,3,11,12,6,4,3,1,0,0,H
17,2,2014-08-17,Bordeaux,Monaco,4,1,0,1,9,9,5,3,12,21,3,4,1,3,0,0,H
18,2,2014-08-17,Marseille,Montpellier,0,2,0,1,22,10,5,3,18,17,6,1,1,0,0,0,A
19,2,2014-08-17,St Etienne,Reims,3,1,0,1,19,7,9,2,8,11,6,3,2,2,0,0,H
20,3,2014-08-22,Evian TG,Paris SG,0,0,0,0,9,7,2,3,18,7,5,0,3,2,0,1,D
21,3,2014-08-23,Bastia,Toulouse,1,0,1,0,8,14,3,3,13,19,3,0,3,1,0,0,H
22,3,2014-08-23,Guingamp,Marseille,0,1,0,0,4,16,2,3,16,14,4,6,1,3,0,0,A
23,3,2014-08-23,Lille,Lorient,2,0,0,0,13,7,6,1,12,8,2,3,0,1,0,0,H
24,3,2014-08-23,Montpellier,Metz,2,0,1,0,12,12,5,3,13,19,5,5,0,2,0,0,H
25,3,2014-08-23,Nice,Bordeaux,1,3,1,1,11,12,2,7,12,21,7,1,2,4,0,1,A
26,3,2014-08-23,Reims,Caen,0,2,0,0,12,16,4,6,4,12,5,3,1,0,0,0,A
27,3,2014-08-24,Lyon,Lens,0,1,0,1,16,7,4,2,19,17,5,1,1,3,0,0,A
28,3,2014-08-24,Nantes,Monaco,0,1,0,1,15,6,5,2,12,10,5,9,0,2,0,0,A
29,3,2014-08-24,St Etienne,Rennes,0,0,0,0,11,5,2,0,14,21,8,3,2,3,0,0,D
30,4,2014-08-29,Marseille,Nice,4,0,2,0,20,8,8,3,12,16,11,4,1,2,0,0,H
