226,23,2011-02-12,St Etienne,Lyon,1,4,1,2,17,9,7,6,16,19,6,6,2,3,0,0,A
227,23,2011-02-13,Lille,Toulouse,2,0,1,0,14,3,9,0,15,21,4,1,0,2,0,0,H
228,23,2011-02-13,Rennes,Nice,2,0,0,0,12,6,5,4,14,19,1,2,1,1,0,0,H
229,23,2011-02-13,Valenciennes,Brest,3,0,2,0,10,9,6,4,14,18,5,4,1,2,0,0,H
230,24,2011-02-18,Lyon,Nancy,4,0,1,0,22,5,8,2,18,12,6,1,1,2,0,0,H
231,24,2011-02-19,Auxerre,Arles,1,1,0,0,17,12,6,3,14,17,7,3,2,5,0,0,D
232,24,2011-02-19,Brest,Monaco,2,0,1,0,12,16,5,5,15,18,4,2,2,0,0,1,H
233,24,2011-02-19,Caen,Valenciennes,2,2,0,0,16,9,3,4,21,7,7,3,3,2,0,0,D
234,24,2011-02-19,Lens,Sochaux,2,3,1,2,16,11,8,5,12,16,9,3,3,2,1,1,A
235,24,2011-02-19,Lorient,Bordeaux,5,1,3,1,13,11,8,3,10,19,7,7,4,3,1,1,H
236,24,2011-02-19,Marseille,St Etienne,2,1,0,0,22,7,8,2,19,21,10,3,2,4,0,0,H
237,24,2011-02-20,Montpellier,Lille,1,0,0,0,10,6,3,1,18,24,3,1,2,1,0,0,H
238,24,2011-02-20,Nice,Paris SG,0,3,0,2,13,19,2,11,11,15,2,8,1,1,1,0,A
239,24,2011-02-20,Toulouse,Rennes,1,2,0,1,13,10,3,6,18,13,8,3,1,1,0,0,A
240,25,2011-02-26,Arles,Brest,1,1,1,0,17,12,5,6,16,20,6,9,2,2,0,0,D
241,25,2011-02-26,Bordeaux,Auxerre,3,0,1,0,11,4,6,0,15,16,5,4,4,4,0,0,H
242,25,2011-02-26,Monaco,Caen,2,2,1,0,17,10,3,4,12,24,8,4,1,3,0,1,D
243,25,2011-02-26,Rennes,Lens,2,0,1,0,13,7,6,2,16,12,3,4,1,2,0,0,H
244,25,2011-02-26,Sochaux,Montpellier,0,0,0,0,9,19,4,6,13,19,2,9,1,3,1,1,D
245,25,2011-02-26,St Etienne,Nice,0,2,0,0,5,11,0,6,18,6,7,3,1,1,0,0,A
