0,1,2009-08-08,Auxerre,Sochaux,0,1,0,1,12,9,2,3,10,18,6,10,0,2,0,0,A
1,1,2009-08-08,Grenoble,Marseille,0,2,0,1,6,16,1,5,14,19,3,6,2,1,0,0,A
2,1,2009-08-08,Le Mans,Lyon,2,2,1,1,8,20,4,6,18,18,3,11,3,2,0,0,D
3,1,2009-08-08,Monaco,Toulouse,1,0,1,0,11,11,6,4,17,19,8,4,2,3,1,0,H
4,1,2009-08-08,Montpellier,Paris SG,1,1,0,0,10,10,2,2,15,18,4,2,1,3,1,0,D
5,1,2009-08-08,Rennes,Boulogne,3,0,2,0,15,13,6,4,12,7,12,4,1,0,0,0,H
6,1,2009-08-08,St Etienne,Nice,0,2,0,1,13,8,5,3,15,19,8,1,1,2,0,0,A
7,1,2009-08-08,Valenciennes,Nancy,1,3,1,1,19,11,2,5,22,16,10,2,3,3,1,0,A
8,1,2009-08-09,Bordeaux,Lens,4,1,1,1,13,7,5,1,14,20,4,3,0,1,0,0,H
9,1,2009-08-09,Lille,Lorient,1,2,0,1,19,6,6,4,20,17,15,2,2,5,0,0,A
10,2,2009-08-15,Lens,Auxerre,2,0,1,0,8,12,4,2,14,17,3,5,1,1,0,0,H
11,2,2009-08-15,Lorient,Montpellier,2,2,0,0,12,14,5,6,10,23,2,2,1,3,0,0,D
12,2,2009-08-15,Lyon,Valenciennes,1,0,1,0,24,5,9,1,14,16,5,2,1,3,0,0,H
13,2,2009-08-15,Nancy,Monaco,4,0,2,0,7,19,5,8,10,10,2,6,1,2,0,0,H
14,2,2009-08-15,Paris SG,Le Mans,3,1,1,1,13,9,5,5,13,17,8,6,0,2,0,0,H
15,2,2009-08-15,Sochaux,Bordeaux,2,3,0,2,8,19,7,7,12,13,8,7,2,0,0,0,A
16,2,2009-08-15,Toulouse,St Etienne,3,1,1,1,14,6,7,3,26,20,4,2,1,1,0,0,H
17,2,2009-08-16,Boulogne,Grenoble,2,1,2,0,13,9,6,2,23,15,6,7,2,2,0,0,H
18,2,2009-08-16,Marseille,Lille,1,0,1,0,17,10,4,5,19,24,6,2,3,2,0,1,H
19,2,2009-08-16,Nice,Rennes,1,1,1,1,14,10,4,5,21,23,5,2,1,0,0,1,D
20,3,2009-08-22,Auxerre,Lyon,0,3,0,2,14,11,5,4,10,14,7,7,1,1,0,0,A
21,3,2009-08-22,Le Mans,Nancy,2,1,1,0,21,7,9,2,19,19,6,3,2,3,0,0,H
22,3,2009-08-22,Monaco,Lorient,2,0,2,0,10,13,6,1,23,7,4,12,2,2,0,0,H
23,3,2009-08-22,Montpellier,Sochaux,2,0,0,0,15,9,3,4,31,24,5,1,2,4,0,0,H
24,3,2009-08-22,Rennes,Marseille,1,1,1,0,14,15,5,5,21,14,2,5,1,2,0,0,D
25,3,2009-08-22,St Etienne,Boulogne,0,1,0,1,29,3,6,2,14,17,7,1,0,2,0,1,A
26,3,2009-08-22,Valenciennes,Paris SG,2,3,0,1,20,14,6,10,16,16,3,2,1,2,0,0,A
27,3,2009-08-23,Bordeaux,Nice,4,0,1,0,12,17,6,5,19,24,0,1,1,3,0,0,H
28,3,2009-08-23,Grenoble,Lens,1,2,1,1,15,8,8,2,16,16,6,2,2,3,0,0,A
29,3,2009-08-23,Lille,Toulouse,1,1,1,0,14,9,5,1,16,21,10,2,0,3,0,0,D
30,4,2009-08-29,Boulogne,Auxerre,0,0,0,0,7,10,0,1,11,11,2,5,0,0,0,0,D
31,4,2009-08-29,Lens,Rennes,2,2,1,1,10,20,6,4,12,11,5,5,1,3,1,1,D
32,4,2009-08-29,Lorient,Le Mans,1,0,0,0,11,13,2,3,14,17,5,7,3,2,0,0,H
33,4,2009-08-29,Lyon,Nancy,3,1,1,0,13,13,4,6,24,15,6,6,0,3,0,0,H
34,4,2009-08-29,Nice,Montpellier,0,3,0,1,20,14,4,6,16,14,8,2,0,1,1,0,A
35,4,2009-08-29,Sochaux,Monaco,1,0,1,0,11,16,3,5,26,25,4,6,1,3,0,0,H
36,4,2009-08-29,St Etienne,Grenoble,1,0,1,0,16,13,4,2,17,12,6,0,1,2,0,0,H
37,4,2009-08-30,Marseille,Bordeaux,0,0,0,0,16,7,3,5,19,21,4,3,2,5,0,0,D
38,4,2009-08-30,Paris SG,Lille,3,0,1,0,10,17,7,6,15,15,3,8,0,1,0,0,H
39,4,2009-08-30,Toulouse,Valenciennes,0,1,0,0,21,9,8,2,13,17,9,3,1,0,0,0,A
40,5,2009-09-12,Bordeaux,Grenoble,1,0,1,0,12,7,3,4,14,30,3,6,0,2,0,0,H
41,5,2009-09-12,Le Mans,Marseille,1,2,0,1,7,13,1,3,23,15,3,3,3,1,0,0,A
42,5,2009-09-12,Lille,Sochaux,1,0,0,0,17,6,3,2,15,15,5,4,0,2,0,0,H
43,5,2009-09-12,Lyon,Lorient,1,0,0,0,15,15,4,3,13,20,4,5,2,2,0,0,H
44,5,2009-09-12,Montpellier,Lens,1,0,1,0,14,6,4,1,21,21,1,3,3,4,0,0,H
45,5,2009-09-12,Nancy,Toulouse,0,0,0,0,8,15,1,4,16,15,1,7,3,3,1,0,D
46,5,2009-09-12,Valenciennes,Boulogne,1,1,0,0,21,10,3,3,16,15,10,1,0,1,0,0,D
47,5,2009-09-13,Auxerre,Nice,2,0,1,0,6,11,3,3,17,13,2,5,2,2,0,0,H
48,5,2009-09-13,Monaco,Paris SG,2,0,0,0,13,16,4,6,15,12,7,6,1,2,0,1,H
49,5,2009-09-13,Rennes,St Etienne,1,0,0,0,21,8,7,2,13,15,3,3,2,2,0,0,H
50,6,2009-09-19,Boulogne,Bordeaux,0,2,0,1,4,17,1,5,16,14,6,4,2,2,0,0,A
51,6,2009-09-19,Grenoble,Rennes,0,4,0,3,11,16,1,10,11,23,6,5,2,2,0,0,A
52,6,2009-09-19,Lorient,Nancy,3,1,1,0,18,10,6,2,17,18,5,4,1,2,0,0,H
53,6,2009-09-19,Marseille,Montpellier,4,2,3,0,6,13,4,4,15,24,3,3,0,3,0,0,H
54,6,2009-09-19,Nice,Monaco,1,3,1,2,17,11,3,4,20,20,4,1,2,2,0,0,A
55,6,2009-09-19,Sochaux,Valenciennes,2,5,2,1,18,14,7,7,9,22,6,4,1,2,1,0,A
56,6,2009-09-19,St Etienne,Auxerre,1,1,1,0,16,13,4,4,15,12,7,4,2,2,0,0,D
57,6,2009-09-20,Lens,Lille,1,1,0,0,13,10,2,2,19,19,5,5,4,0,0,1,D
58,6,2009-09-20,Paris SG,Lyon,1,1,1,0,14,11,7,5,13,13,6,4,1,2,0,0,D
59,6,2009-09-20,Toulouse,Le Mans,2,0,1,0,19,19,7,6,10,17,4,11,0,2,0,0,H
60,7,2009-09-26,Auxerre,Grenoble,2,0,0,0,11,9,5,4,17,19,5,5,0,1,1,1,H
61,7,2009-09-26,Lorient,Paris SG,1,1,1,1,16,6,5,4,16,15,1,4,2,2,0,0,D
62,7,2009-09-26,Lyon,Toulouse,2,1,0,1,28,8,10,2,13,8,6,5,2,2,0,0,H
63,7,2009-09-26,Monaco,St Etienne,1,2,0,1,8,8,3,2,16,20,7,2,2,1,0,0,A
64,7,2009-09-26,Montpellier,Boulogne,1,0,0,0,22,5,2,0,16,20,9,3,1,3,0,0,H
