0,1,2008-08-09,Auxerre,Nantes,1,-1,H,5,4,0.500,0.267,5,8,0,0,H
1,1,2008-08-09,Bordeaux,Caen,1,-1,A,11,1,0.458,0.125,15,1,0,0,H
2,1,2008-08-09,Le Havre,Nice,1,-1,D,4,3,0.286,0.200,4,8,0,0,H
3,1,2008-08-09,Le Mans,Lorient,-1,1,D,2,1,0.200,0.083,6,3,0,0,A
4,1,2008-08-09,Monaco,Paris SG,1,-1,D,4,3,0.400,0.429,9,6,0,0,H
5,1,2008-08-09,Nancy,Lille,0,0,D,0,4,0.000,0.364,2,6,0,1,D
6,1,2008-08-09,Rennes,Marseille,0,0,A,10,10,0.714,0.526,3,5,0,0,D
7,1,2008-08-09,Sochaux,Grenoble,-1,1,D,4,2,0.222,0.286,12,3,0,0,A
8,1,2008-08-09,Valenciennes,St Etienne,1,-1,H,4,7,0.364,0.269,2,10,0,0,H
9,1,2008-08-10,Lyon,Toulouse,3,-3,H,5,2,0.500,0.250,4,3,0,0,H
10,2,2008-08-16,Caen,Valenciennes,2,-2,H,4,5,0.200,0.263,2,6,0,0,H
11,2,2008-08-16,Lille,Le Mans,-2,2,A,1,4,0.091,0.667,4,3,0,0,A
12,2,2008-08-16,Nantes,Monaco,0,0,A,4,3,0.308,0.300,3,2,0,0,D
13,2,2008-08-16,Nice,Nancy,1,-1,D,3,3,0.600,0.333,4,6,0,0,H
14,2,2008-08-16,Paris SG,Bordeaux,1,-1,D,2,6,0.333,0.375,5,4,0,0,H
15,2,2008-08-16,St Etienne,Sochaux,1,-1,H,5,5,0.278,0.278,5,4,0,0,H
16,2,2008-08-16,Toulouse,Le Havre,1,-1,A,8,1,0.500,0.100,7,2,0,0,H
17,2,2008-08-17,Grenoble,Rennes,1,-1,H,3,5,0.375,0.278,1,16,0,0,H
18,2,2008-08-17,Lorient,Lyon,0,0,D,0,2,0.000,0.154,3,6,0,0,D
19,2,2008-08-17,Marseille,Auxerre,4,-4,H,5,2,0.278,0.286,13,1,0,0,H
20,3,2008-08-23,Le Havre,Marseille,-1,1,D,3,6,0.273,0.375,0,4,0,1,A
21,3,2008-08-23,Le Mans,St Etienne,1,-1,H,3,2,0.600,0.167,5,1,0,0,H
22,3,2008-08-23,Lyon,Grenoble,2,-2,H,8,3,0.500,0.333,9,4,0,0,H
23,3,2008-08-23,Monaco,Caen,0,0,D,4,3,0.333,0.200,2,6,0,0,D
24,3,2008-08-23,Nancy,Toulouse,0,0,D,5,1,0.417,0.143,7,2,1,0,D
25,3,2008-08-23,Sochaux,Paris SG,0,0,D,5,4,0.294,0.267,6,8,0,0,D
26,3,2008-08-23,Valenciennes,Lorient,2,-2,H,7,5,0.467,0.333,3,5,0,0,H
27,3,2008-08-24,Auxerre,Nice,-1,1,A,3,3,0.250,0.250,4,5,0,0,A
28,3,2008-08-24,Bordeaux,Nantes,2,-2,H,10,1,0.455,0.143,7,2,0,0,H
29,3,2008-08-24,Rennes,Lille,1,-1,A,9,6,0.450,0.545,6,5,0,0,H
30,4,2008-08-30,Caen,Paris SG,-1,1,A,2,6,0.133,0.462,9,4,0,0,A
31,4,2008-08-30,Grenoble,Monaco,1,-1,H,3,0,0.333,0.000,3,2,0,0,H
32,4,2008-08-30,Lorient,Auxerre,-2,2,A,5,5,0.357,0.556,8,2,0,0,A
33,4,2008-08-30,Marseille,Sochaux,1,-1,H,3,7,0.214,0.636,11,3,0,0,H
34,4,2008-08-30,Nancy,Le Havre,1,-1,A,4,4,0.190,0.333,7,2,0,0,H
35,4,2008-08-30,Nantes,Le Mans,-3,3,A,6,4,0.429,0.333,10,2,0,0,A
36,4,2008-08-30,Nice,Valenciennes,2,-2,D,7,1,0.538,0.100,9,8,0,1,H
37,4,2008-08-31,Lille,Bordeaux,1,-1,D,6,5,0.353,0.455,6,2,0,0,H
38,4,2008-08-31,St Etienne,Lyon,-1,1,D,4,11,0.444,0.733,7,6,0,0,A
39,4,2008-08-31,Toulouse,Rennes,0,0,D,3,4,0.429,0.333,4,8,0,0,D
40,5,2008-09-13,Auxerre,Nancy,0,0,D,4,1,0.286,0.125,4,2,0,0,D
41,5,2008-09-13,Bordeaux,Marseille,0,0,D,4,2,0.286,0.154,6,4,0,0,D
42,5,2008-09-13,Le Mans,Toulouse,-1,1,A,3,2,0.273,0.400,4,0,0,0,A
43,5,2008-09-13,Lyon,Nice,1,-1,A,8,2,0.286,0.500,11,1,0,1,H
44,5,2008-09-13,Monaco,Lorient,2,-2,H,4,2,0.571,0.200,6,3,0,0,H
45,5,2008-09-13,Rennes,Le Havre,0,0,D,3,3,0.214,0.300,3,6,0,0,D
46,5,2008-09-13,Valenciennes,Grenoble,0,0,D,4,3,0.500,0.333,2,4,0,1,D
47,5,2008-09-14,Caen,St Etienne,2,-2,H,7,5,0.500,0.278,10,3,0,0,H
48,5,2008-09-14,Paris SG,Nantes,1,-1,H,2,2,0.222,0.154,6,4,0,0,H
49,5,2008-09-14,Sochaux,Lille,0,0,D,6,6,0.400,0.375,2,2,0,0,D
50,6,2008-09-20,Grenoble,Bordeaux,-1,1,D,2,1,0.250,0.143,3,1,1,2,A
51,6,2008-09-20,Le Havre,Lyon,-1,1,A,1,5,0.077,0.312,6,8,0,1,A
52,6,2008-09-20,Lille,Auxerre,1,-1,H,5,4,0.417,1.000,6,1,0,0,H
53,6,2008-09-20,Lorient,Caen,0,0,H,2,4,0.222,0.667,6,3,0,0,D
54,6,2008-09-20,Nantes,Valenciennes,2,-2,H,5,4,0.385,0.444,8,6,0,0,H
55,6,2008-09-20,Nice,Le Mans,0,0,H,2,4,0.167,0.286,2,10,0,0,D
56,6,2008-09-20,Toulouse,Sochaux,1,-1,H,5,5,0.500,0.312,3,9,0,0,H
57,6,2008-09-21,Marseille,Monaco,0,0,D,4,0,0.200,0.000,5,1,0,0,D
58,6,2008-09-21,Nancy,Rennes,0,0,D,1,3,0.143,0.250,2,6,0,1,D
59,6,2008-09-21,St Etienne,Paris SG,1,-1,H,4,1,0.222,0.125,6,3,0,0,H
60,7,2008-09-27,Auxerre,Le Havre,3,-3,H,7,1,0.389,0.077,6,3,0,0,H
61,7,2008-09-27,Caen,Nantes,3,-3,H,10,5,0.556,0.333,2,3,0,0,H
62,7,2008-09-27,Le Mans,Marseille,0,0,D,2,7,0.333,0.269,4,5,0,0,D
63,7,2008-09-27,Lyon,Nancy,1,-1,H,5,2,0.278,0.333,6,1,0,0,H
64,7,2008-09-27,Paris SG,Grenoble,-1,1,D,5,1,0.385,0.111,7,6,0,0,A
65,7,2008-09-27,Rennes,Nice,1,-1,D,7,3,0.368,0.300,4,2,0,0,H
66,7,2008-09-27,Sochaux,Lorient,0,0,A,3,6,0.158,0.429,8,2,0,0,D
67,7,2008-09-28,Bordeaux,St Etienne,0,0,A,7,2,0.438,0.200,6,1,0,0,D
68,7,2008-09-28,Monaco,Lille,-2,2,D,4,10,0.333,0.556,7,2,0,0,A
69,7,2008-09-28,Valenciennes,Toulouse,-1,1,D,1,2,0.077,0.167,6,6,0,0,A
70,8,2008-10-04,Grenoble,Nantes,-1,1,D,3,1,0.250,0.111,3,1,0,0,A
71,8,2008-10-04,Le Havre,Le Mans,-1,1,H,3,6,0.200,0.462,3,5,0,0,A
72,8,2008-10-04,Lille,Valenciennes,1,-1,D,4,2,0.333,0.250,5,1,0,0,H
73,8,2008-10-04,Lorient,Bordeaux,-1,1,D,4,4,0.364,0.235,8,3,0,0,A
74,8,2008-10-04,Marseille,Caen,1,-1,D,2,5,0.167,0.385,4,1,1,0,H
75,8,2008-10-04,Nice,Sochaux,0,0,D,7,3,0.636,0.375,3,9,0,0,D
76,8,2008-10-04,Toulouse,Auxerre,1,-1,D,5,2,0.263,0.222,12,2,0,0,H
77,8,2008-10-05,Nancy,Paris SG,0,0,D,4,6,0.308,0.462,8,5,0,0,D
78,8,2008-10-05,Rennes,Lyon,3,-3,H,4,2,0.333,0.222,4,3,0,0,H
79,8,2008-10-05,St Etienne,Monaco,2,-2,H,6,2,0.462,0.200,2,8,0,0,H
80,9,2008-10-18,Bordeaux,Toulouse,1,-1,H,4,6,0.333,0.857,4,2,0,0,H
81,9,2008-10-18,Caen,Grenoble,0,0,D,5,7,0.278,0.467,5,6,0,0,D
82,9,2008-10-18,Lyon,Lille,0,0,D,6,6,0.333,0.545,8,4,0,0,D
83,9,2008-10-18,Monaco,Nice,-1,1,D,6,3,0.316,0.214,1,2,1,0,A
84,9,2008-10-18,Nantes,St Etienne,1,-1,H,5,3,0.312,0.375,4,7,0,0,H
85,9,2008-10-18,Paris SG,Lorient,1,-1,A,7,3,0.700,0.250,5,3,0,0,H
86,9,2008-10-18,Sochaux,Le Havre,0,0,A,8,6,0.727,0.333,5,10,0,0,D
87,9,2008-10-19,Auxerre,Rennes,0,0,D,7,3,0.438,0.273,6,8,0,0,D
88,9,2008-10-19,Le Mans,Nancy,2,-2,H,5,1,0.333,0.091,2,11,0,0,H
89,9,2008-10-19,Valenciennes,Marseille,-2,2,A,3,3,0.300,0.176,6,5,0,0,A
90,10,2008-10-25,Auxerre,Lyon,0,0,D,3,1,0.231,0.059,6,11,0,0,D
91,10,2008-10-25,Le Havre,Valenciennes,1,-1,D,5,4,0.556,0.250,1,6,0,0,H
92,10,2008-10-25,Lille,Caen,0,0,H,5,4,0.278,0.500,2,0,0,0,D
93,10,2008-10-25,Lorient,Nantes,3,-3,H,7,1,0.389,0.200,3,8,0,0,H
94,10,2008-10-25,Nice,Bordeaux,0,0,A,3,8,0.250,0.500,3,5,0,0,D
95,10,2008-10-25,Rennes,Le Mans,0,0,A,5,4,0.278,0.267,8,6,0,0,D
96,10,2008-10-25,Toulouse,Monaco,0,0,D,3,2,0.167,0.250,4,5,0,0,D
97,10,2008-10-26,Marseille,Paris SG,-2,2,H,6,4,0.250,0.500,3,5,0,0,A
98,10,2008-10-26,Nancy,Sochaux,0,0,A,1,4,0.050,0.400,11,3,0,0,D
99,10,2008-10-26,St Etienne,Grenoble,-2,2,A,4,4,0.250,0.500,6,4,0,0,A
100,11,2008-10-28,Bordeaux,Le Havre,4,-4,H,7,2,0.583,0.222,1,1,0,0,H
101,11,2008-10-29,Caen,Nice,0,0,D,6,1,0.333,0.062,4,7,0,0,D
102,11,2008-10-29,Grenoble,Lille,0,0,D,1,5,0.167,0.385,2,1,0,0,D
103,11,2008-10-29,Le Mans,Auxerre,-2,2,A,2,5,0.200,0.294,4,5,0,0,A
104,11,2008-10-29,Monaco,Nancy,2,-2,H,6,4,0.375,0.286,2,6,0,0,H
105,11,2008-10-29,Nantes,Marseille,0,0,H,2,6,0.667,0.353,3,9,1,0,D
106,11,2008-10-29,Paris SG,Toulouse,-1,1,D,2,5,0.500,0.357,5,3,0,0,A
107,11,2008-10-29,Sochaux,Lyon,-2,2,D,3,3,0.231,0.333,9,2,2,0,A
108,11,2008-10-29,St Etienne,Lorient,-3,3,D,3,5,0.273,1.000,5,3,0,0,A
109,11,2008-10-29,Valenciennes,Rennes,0,0,D,3,2,0.273,0.222,6,2,0,0,D
110,12,2008-11-01,Auxerre,Valenciennes,0,0,D,3,0,0.150,0.000,9,4,0,0,D
111,12,2008-11-01,Lille,Nantes,2,-2,H,4,3,0.200,0.429,4,6,0,0,H
112,12,2008-11-01,Lorient,Grenoble,0,0,D,4,2,0.571,0.400,7,4,0,1,D
113,12,2008-11-01,Marseille,St Etienne,2,-2,H,9,2,0.692,0.250,7,6,0,0,H
114,12,2008-11-01,Nancy,Bordeaux,1,-1,D,1,3,0.100,0.143,4,4,0,0,H
115,12,2008-11-01,Nice,Paris SG,1,-1,H,10,5,0.625,0.385,4,6,0,0,H
116,12,2008-11-01,Toulouse,Caen,-1,1,D,3,5,0.273,0.312,10,7,0,0,A
117,12,2008-11-02,Le Havre,Monaco,-1,1,A,6,12,0.300,0.600,11,9,0,0,A
118,12,2008-11-02,Lyon,Le Mans,2,-2,H,9,3,0.429,0.375,7,5,0,0,H
119,12,2008-11-02,Rennes,Sochaux,1,-1,H,5,4,0.500,0.222,6,3,0,0,H
120,13,2008-11-08,Bordeaux,Auxerre,2,-2,D,5,2,0.238,0.286,9,1,0,0,H
121,13,2008-11-08,Caen,Le Havre,-1,1,D,3,4,0.333,0.308,7,2,0,0,A
122,13,2008-11-08,Grenoble,Marseille,-3,3,A,3,5,0.231,0.714,7,2,0,0,A
123,13,2008-11-08,Lorient,Nice,-1,1,A,3,2,0.250,0.222,7,3,0,0,A
124,13,2008-11-08,Monaco,Lyon,-1,1,D,3,8,0.250,0.471,2,5,0,0,A
125,13,2008-11-08,Nantes,Toulouse,0,0,D,3,5,0.200,0.500,6,3,0,0,D
126,13,2008-11-08,Sochaux,Le Mans,1,-1,D,4,3,0.364,0.231,3,4,0,0,H
127,13,2008-11-09,Paris SG,Lille,1,-1,H,4,3,0.333,0.250,3,1,0,0,H
128,13,2008-11-09,St Etienne,Rennes,-3,3,A,5,9,0.263,0.600,9,3,0,0,A
129,13,2008-11-09,Valenciennes,Nancy,-1,1,A,2,2,0.125,0.154,3,1,0,0,A
130,14,2008-11-15,Auxerre,Sochaux,1,-1,H,3,1,0.375,0.167,2,5,0,0,H
131,14,2008-11-15,Le Havre,Paris SG,-2,2,A,3,4,0.300,0.308,12,5,0,0,A
132,14,2008-11-15,Le Mans,Valenciennes,1,-1,H,6,6,0.333,0.429,8,4,0,0,H
133,14,2008-11-15,Lille,St Etienne,3,-3,H,12,2,0.545,0.286,10,3,0,1,H
134,14,2008-11-15,Marseille,Lorient,-1,1,H,4,5,0.400,0.333,5,4,0,0,A
135,14,2008-11-15,Nancy,Caen,0,0,D,1,7,0.067,0.467,6,5,0,0,D
136,14,2008-11-15,Toulouse,Grenoble,2,-2,H,6,3,0.667,0.500,2,2,0,0,H
137,14,2008-11-16,Lyon,Bordeaux,1,-1,H,6,6,0.857,0.261,4,4,0,0,H
138,14,2008-11-16,Nice,Nantes,1,-1,D,6,3,0.333,0.273,7,1,0,0,H
139,14,2008-11-16,Rennes,Monaco,1,-1,H,6,1,0.375,0.091,5,4,0,0,H
140,15,2008-11-22,Bordeaux,Rennes,0,0,A,6,4,0.429,0.500,5,3,0,0,D
141,15,2008-11-22,Caen,Auxerre,1,-1,D,5,3,0.312,0.429,5,4,0,0,H
142,15,2008-11-22,Grenoble,Le Havre,0,0,D,3,4,0.231,0.364,6,5,0,0,D
143,15,2008-11-22,Lorient,Toulouse,1,-1,D,3,3,0.375,0.375,4,5,0,0,H
144,15,2008-11-22,Paris SG,Lyon,1,-1,H,5,5,0.417,0.357,0,5,0,1,H
145,15,2008-11-22,St Etienne,Nice,-1,1,A,5,1,0.263,0.125,7,3,0,0,A
146,15,2008-11-22,Valenciennes,Sochaux,0,0,A,6,7,0.462,0.500,8,4,1,0,D
147,15,2008-11-23,Marseille,Lille,0,0,A,5,9,0.294,0.562,3,3,0,0,D
148,15,2008-11-23,Monaco,Le Mans,3,-3,D,2,2,0.222,0.200,7,1,0,0,H
149,15,2008-11-23,Nantes,Nancy,-1,1,D,3,2,0.158,0.333,11,2,0,0,A
150,16,2008-11-29,Auxerre,Monaco,-1,1,A,2,4,0.182,0.571,2,2,0,0,A
151,16,2008-11-29,Le Havre,Nantes,-2,2,D,1,2,0.250,0.200,4,8,0,0,A
152,16,2008-11-29,Le Mans,Caen,2,-2,D,7,1,0.389,0.111,8,10,0,0,H
153,16,2008-11-29,Lille,Lorient,0,0,D,6,2,0.353,0.500,10,2,0,0,D
154,16,2008-11-29,Lyon,Valenciennes,0,0,D,8,2,0.258,0.286,11,2,0,0,D
155,16,2008-11-29,Sochaux,Bordeaux,0,0,D,3,3,0.375,0.333,0,6,0,0,D
156,16,2008-11-30,Nancy,St Etienne,-1,1,A,2,8,0.143,0.381,5,6,1,0,A
157,16,2008-11-30,Rennes,Paris SG,1,-1,H,3,7,0.250,0.467,3,11,0,0,H
158,16,2008-11-30,Toulouse,Marseille,0,0,D,3,1,0.500,0.071,3,4,0,0,D
159,17,2008-12-05,Bordeaux,Valenciennes,1,-1,D,4,5,0.333,0.333,6,5,0,0,H
160,17,2008-12-06,Caen,Rennes,0,0,H,3,6,0.429,0.286,4,5,0,0,D
161,17,2008-12-06,Lille,Toulouse,0,0,D,3,6,0.214,0.667,7,3,0,0,D
162,16,2008-12-06,Marseille,Nice,1,-1,H,5,5,0.294,0.417,2,6,0,0,H
163,17,2008-12-06,St Etienne,Le Havre,2,-2,D,6,3,0.333,0.429,5,2,0,0,H
164,17,2008-12-07,Grenoble,Auxerre,0,0,D,1,3,0.100,0.188,4,6,0,0,D
165,17,2008-12-07,Lorient,Nancy,1,-1,D,1,2,0.091,0.222,6,3,0,0,H
166,17,2008-12-07,Monaco,Sochaux,0,0,D,4,6,0.364,0.400,8,5,0,0,D
167,17,2008-12-07,Nantes,Lyon,1,-1,A,4,6,0.333,0.500,4,2,0,0,H
168,17,2008-12-07,Paris SG,Le Mans,2,-2,H,4,4,0.400,0.400,10,1,0,0,H
169,17,2008-12-10,Nice,Grenoble,0,0,D,2,3,0.222,0.231,4,3,0,0,D
170,18,2008-12-13,Auxerre,Paris SG,-1,1,A,4,3,0.250,0.300,2,7,0,0,A
171,18,2008-12-13,Le Mans,Bordeaux,-2,2,D,6,5,0.600,0.312,4,7,0,0,A
172,18,2008-12-13,Nancy,Grenoble,2,-2,H,3,3,0.231,0.333,5,0,0,0,H
173,18,2008-12-13,Rennes,Nantes,0,0,D,7,0,0.583,0.000,7,2,0,0,D
174,18,2008-12-13,Sochaux,Caen,0,0,A,9,6,0.474,0.462,8,2,0,0,D
175,18,2008-12-13,Toulouse,St Etienne,2,-2,H,6,3,0.462,0.300,3,3,0,0,H
176,18,2008-12-13,Valenciennes,Monaco,2,-2,H,6,1,0.462,0.167,6,2,0,1,H
177,18,2008-12-14,Le Havre,Lorient,-2,2,A,6,5,0.286,0.278,13,3,0,0,A
178,18,2008-12-14,Lyon,Marseille,0,0,D,2,1,0.200,0.143,3,4,0,0,D
179,18,2008-12-14,Nice,Lille,-1,1,A,1,5,0.167,0.250,1,5,0,0,A
