0,1,2011-08-06,Ajaccio,Toulouse,-2,2,A,6,8,0.333,0.615,11,4,0,0,A
1,1,2011-08-06,Brest,Evian TG,0,0,D,7,3,0.304,0.333,11,8,0,0,D
2,1,2011-08-06,Caen,Valenciennes,1,-1,H,3,6,0.273,0.545,3,11,0,0,H
3,1,2011-08-06,Marseille,Sochaux,0,0,H,8,3,0.296,0.375,4,5,0,0,D
4,1,2011-08-06,Montpellier,Auxerre,2,-2,D,4,8,0.308,0.444,4,5,0,0,H
5,1,2011-08-06,Nancy,Lille,0,0,D,1,6,0.200,0.333,6,8,1,0,D
6,1,2011-08-06,Nice,Lyon,-2,2,A,4,9,0.333,0.409,12,9,0,0,A
7,1,2011-08-06,Paris SG,Lorient,-1,1,A,3,4,0.250,0.444,7,6,0,0,A
8,1,2011-08-07,Bordeaux,St Etienne,-1,1,A,5,2,0.417,0.167,3,4,0,0,A
9,1,2011-08-07,Dijon,Rennes,-4,4,A,5,7,0.278,0.467,9,3,0,0,A
10,2,2011-08-13,Lorient,Bordeaux,0,0,D,5,6,0.455,0.545,5,10,0,1,D
11,2,2011-08-13,Lyon,Ajaccio,0,0,D,8,2,0.320,0.286,13,1,0,0,D
12,2,2011-08-13,Rennes,Paris SG,0,0,D,4,4,0.364,0.500,3,3,0,0,D
13,2,2011-08-13,Sochaux,Caen,-1,1,A,8,6,0.444,0.375,8,3,0,0,A
14,2,2011-08-13,St Etienne,Nancy,1,-1,D,4,2,0.250,0.400,9,2,0,0,H
15,2,2011-08-13,Toulouse,Dijon,2,-2,D,7,3,0.538,0.429,6,1,0,0,H
16,2,2011-08-13,Valenciennes,Brest,0,0,D,6,6,0.500,0.857,7,4,0,0,D
17,2,2011-08-14,Auxerre,Marseille,0,0,A,5,2,0.385,0.286,9,2,0,0,D
18,2,2011-08-14,Evian TG,Nice,1,-1,D,4,3,0.308,0.250,2,5,0,0,H
19,2,2011-08-14,Lille,Montpellier,-1,1,D,6,3,0.300,0.333,7,0,0,0,A
20,3,2011-08-20,Ajaccio,Evian TG,0,0,H,2,3,0.286,0.167,1,9,0,0,D
21,3,2011-08-20,Bordeaux,Auxerre,0,0,H,4,2,0.250,0.250,10,1,0,0,D
22,3,2011-08-20,Brest,Lyon,0,0,H,6,2,0.500,0.250,5,8,0,1,D
23,3,2011-08-20,Caen,Lille,-1,1,D,2,10,0.333,0.526,0,7,0,0,A
24,3,2011-08-20,Dijon,Lorient,2,-2,H,2,6,0.333,0.261,1,14,1,0,H
25,3,2011-08-20,Nice,Toulouse,0,0,H,3,3,0.250,0.375,3,1,0,1,D
26,3,2011-08-21,Marseille,St Etienne,0,0,D,4,1,0.222,0.250,9,3,0,1,D
27,3,2011-08-21,Montpellier,Rennes,4,-4,H,7,1,0.538,0.143,4,1,0,0,H
28,3,2011-08-21,Nancy,Sochaux,-1,1,D,4,3,0.333,0.375,4,4,0,1,A
