0,1,2012-08-10,Montpellier,Toulouse,0,0,H,2,3,0.222,0.250,2,5,1,2,D
1,1,2012-08-11,Evian TG,Bordeaux,-1,1,A,3,9,0.333,0.750,5,6,0,0,A
2,1,2012-08-11,Nancy,Brest,1,-1,D,5,1,0.455,0.500,11,3,0,0,H
3,1,2012-08-11,Nice,Ajaccio,-1,1,A,2,2,0.250,0.667,7,2,0,1,A
4,1,2012-08-11,Paris SG,Lorient,0,0,A,9,6,0.450,0.500,9,2,0,1,D
5,1,2012-08-11,Rennes,Lyon,-1,1,A,1,2,0.167,0.222,4,2,1,0,A
6,1,2012-08-11,Sochaux,Bastia,-1,1,H,5,7,0.500,0.700,4,5,0,0,A
7,1,2012-08-11,St Etienne,Lille,-1,1,D,4,4,0.444,0.400,3,1,0,0,A
8,1,2012-08-11,Troyes,Valenciennes,-1,1,A,3,1,0.250,0.200,5,2,0,0,A
9,1,2012-08-12,Reims,Marseille,-1,1,D,4,8,0.286,0.471,10,7,0,0,A
10,2,2012-08-17,Lille,Nancy,0,0,D,4,1,0.333,0.200,0,2,0,1,D
11,2,2012-08-18,Bastia,Reims,1,-1,A,3,2,0.333,0.667,7,2,0,0,H
12,2,2012-08-18,Brest,Evian TG,1,-1,D,4,3,0.267,0.375,10,8,0,0,H
13,2,2012-08-18,Lorient,Montpellier,1,-1,A,3,4,0.250,0.667,4,4,0,0,H
14,2,2012-08-18,Lyon,Troyes,3,-3,D,10,2,0.417,0.333,10,3,0,1,H
15,2,2012-08-18,Toulouse,St Etienne,1,-1,H,7,5,0.778,0.455,4,4,0,0,H
16,2,2012-08-18,Valenciennes,Nice,0,0,D,6,4,0.750,0.364,8,6,0,0,D
17,2,2012-08-19,Ajaccio,Paris SG,0,0,D,2,3,0.200,0.429,7,4,0,1,D
18,2,2012-08-19,Bordeaux,Rennes,1,-1,D,4,3,0.400,0.273,8,5,0,0,H
19,2,2012-08-19,Marseille,Sochaux,2,-2,D,6,2,0.261,0.400,9,1,0,0,H
20,3,2012-08-24,Evian TG,Lyon,0,0,D,3,2,0.167,0.200,6,5,0,0,D
21,3,2012-08-25,Nancy,Toulouse,-1,1,A,3,5,0.333,0.500,4,7,1,0,A
22,3,2012-08-25,Nice,Lille,0,0,D,7,5,0.636,0.500,4,7,0,0,D
23,3,2012-08-25,Reims,Sochaux,1,-1,D,2,1,0.222,0.111,0,2,0,1,H
24,3,2012-08-25,Rennes,Bastia,1,-1,H,7,6,0.538,0.667,5,2,0,1,H
25,3,2012-08-25,Troyes,Lorient,0,0,D,2,4,0.400,0.286,3,7,0,0,D
26,3,2012-08-25,Valenciennes,Ajaccio,3,-3,H,3,2,0.250,0.222,1,7,0,1,H
27,3,2012-08-26,Montpellier,Marseille,-1,1,D,1,5,0.125,0.385,4,4,0,0,A
28,3,2012-08-26,Paris SG,Bordeaux,0,0,D,4,2,0.308,0.200,7,2,0,0,D
29,3,2012-08-26,St Etienne,Brest,4,-4,H,6,0,0.667,0.000,6,4,0,0,H
30,4,2012-09-01,Ajaccio,Evian TG,2,-2,H,6,3,0.375,0.214,7,7,0,0,H
31,4,2012-09-01,Bastia,St Etienne,-3,3,A,3,6,0.150,0.462,10,4,0,0,A
32,4,2012-09-01,Brest,Troyes,1,-1,H,3,6,0.231,0.750,7,5,0,0,H
